UF;Codigo;Cidade;Nome Posto;Latitude;Longitude
BA;1039005;EUCLIDES DA CUNHA;EUCLIDES DA CUNHA (CUMBE);-10,5;-39,01666667
BA;1039030;EUCLIDES DA CUNHA;FAZENDA SANTO ANTONIO;-10,40361111;-39,04416667
BA;1039040;EUCLIDES DA CUNHA;ALECRIM;-10,50277778;-39,04694444
BA;1639000;EUNAPOLIS;MUNDO NOVO;-16,265;-39,58333333
BA;1238028;FEIRA DE SANTANA;FEIRA DE SANTANA-1;-12,26666667;-38,96666667
BA;1238064;FEIRA DE SANTANA;FEIRA DE SANTANA-2;-12,26666667;-38,91666667
BA;1439002;FLORESTA AZUL;FLORESTA AZUL;-14,85972222;-39,65833333
BA;1045006;FORMOSA DO RIO PRETO;COACERAL;-10,56222222;-45,695
BA;1045007;FORMOSA DO RIO PRETO;FAZENDA EVANDRO;-10,59888889;-45,82111111
BA;1046002;FORMOSA DO RIO PRETO;PRAZERES;-10,795;-46,07888889
BA;1145001;FORMOSA DO RIO PRETO;FORMOSA DO RIO PRETO;-11,04777778;-45,20194444
BA;1145004;FORMOSA DO RIO PRETO;FAZENDA BOM JARDIM;-10,9925;-45,52666667
BA;1145012;FORMOSA DO RIO PRETO;FORMOSA DO RIO PRETO (CODEVASF);-11,05;-45,18333333
BA;1145015;FORMOSA DO RIO PRETO;FAZENDA BOM JARDIM (CODEVASF);-11,01666667;-45,53333333
BA;1145020;FORMOSA DO RIO PRETO;FAZENDA TRIUNFO;-11,46027778;-45,61527778
BA;1146005;FORMOSA DO RIO PRETO;CACIMBINHA;-11,15194444;-46,06083333
BA;1146006;FORMOSA DO RIO PRETO;FAZENDA OTAKE;-11,54083333;-46,23694444
BA;1146008;FORMOSA DO RIO PRETO;GARGANTA;-11,38305556;-46,50333333
BA;1146009;FORMOSA DO RIO PRETO;RESTAURANTE ANEL DA SOJA;-11,59722222;-46,00361111
BA;1139022;GAVIAO;GAVIAO II;-11,47416667;-39,78472222
BA;1142004;GENTIO DO OURO;SANTO INACIO;-11,11666667;-42,73333333
BA;1142025;GENTIO DO OURO;GENTIO DO OURO;-11,42722222;-42,51194444
BA;938007;GLORIA;GLORIA;-9,344444444;-38,25638889
BA;938029;GLORIA;QUIXABA;-9,248888889;-38,32694444
BA;1439006;GONGOGI;PEDRINHAS;-14,32666667;-39,46861111
BA;1442009;GUANAMBI;GUANAMBI;-14,21666667;-42,78333333
BA;1639026;GUARATINGA;GUARATINGA;-16,58027778;-39,78305556
BA;1240003;IACU;JOAO AMARO;-12,78333333;-40,35
BA;1240016;IACU;IACU;-12,76222222;-40,21083333
BA;1240028;IACU;LAGOA BONITA;-12,92972222;-40,225
BA;1442042;IBIASSUCE;PANCADAO;-14,17;-42,22555556
BA;1439001;IBICARAI;LOMANTO JUNIOR;-14,81027778;-39,47138889
BA;1439089;IBICARAI;IBICARAI;-14,86944444;-39,58833333
BA;1341031;IBICOARA;CASCAVEL;-13,28416667;-41,28611111
BA;1341032;IBICOARA;IBICOARA;-13,40666667;-41,29055556
BA;1142017;IBIPEBA;FAZENDA CABACEIRAS;-11,32861111;-42,305
BA;1142020;IBIPEBA;FAZENDA REFRIGERIO - JUSANTE;-11,35611111;-42,27361111
BA;1142026;IBIPEBA;IBIPEBA;-11,67222222;-42,00888889
BA;1240034;IBIQUERA;IBIQUERA;-12,65472222;-40,87083333
BA;1042001;IBITIARA;IBITIARA (BOM SUCESSO);-10,43333333;-42,31666667
BA;1242020;IBITIARA;FAZENDA CARAIBAS;-12,56972222;-42,0725
BA;1141020;IBITITA;IBITIBA;-11,55;-41,96666667
BA;1243011;IBOTIRAMA;IBOTIRAMA;-12,18055556;-43,22333333
BA;1342015;IGAPORA;IGAPORA (BONITO);-13,75;-42,7
BA;1440038;IGUAI;IGUAI;-14,73194444;-40,07638889
BA;1439010;ILHEUS;ILHEUS;-14,78944444;-39,05138889
BA;1439058;ILHEUS;CEPEC;-14,75638889;-39,2325
BA;1138002;INHAMBUPE;INHAMBUPE;-11,78277778;-38,34805556
BA;1439014;IPIAU;IPIAU;-14,17083333;-39,68972222
BA;1139005;IPIRA;PINTADAS;-11,8;-39,91666667
BA;1239042;IPIRA;IPIRA;-12,15444444;-39,72722222
BA;1142013;IPUPIARA;IPUPIARA (JORDAO);-11,81666667;-42,61666667
BA;1340005;IRAMAIA;IRAMAIA (IRACEMA);-13,3;-40,95
BA;1341015;IRAMAIA;NOVO ACRE;-13,43333333;-41,1
BA;1241012;IRAQUARA;IRAQUARA (JOAO PESSOA);-12,2525;-41,61555556
BA;1241035;IRAQUARA;IRAQUARA;-12,25333333;-41,61527778
BA;1241038;IRAQUARA;AFRANIO PEIXOTO;-12,25833333;-41,44444444
BA;1238031;IRARA;IRARA;-12,03333333;-38,75
BA;1041002;IRECE;JAGUARACI;-10,9;-41,58333333
BA;1141007;IRECE;IRECE;-11,3;-41,86666667
BA;1639019;ITABELA;ESSUL;-16,66055556;-39,50666667
BA;1240008;ITABERABA;FAZENDA SAO JOAO;-12,46666667;-40,18333333
BA;1240014;ITABERABA;ITABERABA;-12,52666667;-40,29972222
BA;1439018;ITABUNA;ITABUNA (EFIC);-14,8;-39,26666667
BA;1240012;ITAETE;ITAETE;-12,99;-40,96333333
BA;1241001;ITAETE;FAZENDA IGUACU;-12,93472222;-41,06583333
BA;1440030;ITAGI;ITAGI;-14,16388889;-40,01111111
BA;1439071;ITAGIBA;ITAGIBA;-14,28333333;-39,85
BA;1042012;ITAGUACU DA BAHIA;RIO VERDE II;-10,98638889;-42,34222222
BA;1042016;ITAGUACU DA BAHIA;VARGEM GRANDE;-10,90722222;-42,515
BA;1042017;ITAGUACU DA BAHIA;BAIXA FUNDA;-10,68166667;-42,17222222
BA;1539008;ITAJU DO COLONIA;ITAJU DO COLONIA;-15,13888889;-39,72416667
BA;1539016;ITAJU DO COLONIA;FAZENDA MANAUS;-15,15444444;-39,76916667
BA;1640012;ITAMARAJU;JUCURUCU;-16,83861111;-40,15638889
BA;1739005;ITAMARAJU;ITAMARAJU;-17,045;-39,54472222
BA;1540004;ITAMBE;ITAMBE;-15,24833333;-40,63111111
BA;1740008;ITANHEM;ITANHEM;-17,16333333;-40,32666667
BA;1238009;ITAPARICA;ITAPARICA;-12,86666667;-38,68333333
BA;1539006;ITAPEBI;ITAPEBI;-15,96083333;-39,52611111
BA;1138006;ITAPICURU;ITAPICURU;-11,3;-38,21666667
BA;1539048;ITARANTIM;POTIRAGUA;-15,58333333;-39,87611111
BA;1239036;ITATIM;ITATIM;-12,71916667;-39,69916667
BA;1340007;ITIRUCU;ITIRUCU;-13,53333333;-40,13333333
BA;1039006;ITIUBA;ITIUBA;-10,68333333;-39,85
BA;1039025;ITIUBA;ACUDE JACURICI;-10,65138889;-39,72111111
BA;1341013;ITUACU;ITUACU;-13,81666667;-41,3
BA;1339012;ITUBERA;ITUBERA;-13,81055556;-39,16916667
BA;1344013;JABORANDI;GATOS;-13,71055556;-44,6325
BA;1345007;JABORANDI;FAZENDA NOVA ESPERANCA;-13,98611111;-45,3875
BA;1445001;JABORANDI;FAZENDA CACHOEIRINHA;-14,3875;-45,83861111
BA;1445002;JABORANDI;PROJETO ALTO FORMOSO;-14,25916667;-45,27722222
BA;1445005;JABORANDI;COBA;-14,59111111;-45,86694444
BA;1445006;JABORANDI;TROPEIRO VELHO;-14,07972222;-45,855
BA;1446008;JABORANDI;FLOR DA SERRA I;-14,09722222;-46,14527778
BA;1442013;JACARACI;JACARACI;-14,85;-42,43333333
BA;1442043;JACARACI;PAIOL;-14,64888889;-42,30333333
BA;1140014;JACOBINA;JACOBINA-1;-11,16666667;-40,51666667
BA;1140016;JACOBINA;JACOBINA-2;-11,20361111;-40,48416667
BA;1140022;JACOBINA;ACUDE RIO DO PEIXE;-11,2;-40,01666667
BA;1140038;JACOBINA;ITAPEIPU;-11,31388889;-40,35527778
BA;1140040;JACOBINA;TOMBADOR ARAUJO;-11,16694444;-40,66916667
BA;1339008;JAGUAQUARA;JAGUAQUARA (ITIRUCU);-13,5225;-40,12083333
BA;940009;JAGUARARI;BARRINHA;-9,982777778;-40,2425
BA;1039038;JAGUARARI;SANTA ROSA;-10,09666667;-39,86833333
BA;1040004;JAGUARARI;JAGUARARI;-10,25833333;-40,1975
BA;1137027;JANDAIRA;ITANHY;-11,54194444;-37,56611111
BA;1340003;JEQUIE;JEQUIE;-13,88222222;-40,14027778
BA;1340017;JEQUIE;BOACU;-13,98333333;-40,18333333
BA;1038005;JEREMOABO;FAZENDA DENTRO;-10,19111111;-38,13944444
BA;1038008;JEREMOABO;JEREMOABO;-10,07805556;-38,35277778
BA;1038023;JEREMOABO;AGUA BRANCA;-10,00555556;-38,6
BA;940016;JUAZEIRO;JUAZEIRO;-9,416666667;-40,5
BA;940018;JUAZEIRO;CAMPO DOS CAVALOS;-9,559722222;-40,64666667
BA;940020;JUAZEIRO;JUREMAL (JUREMA);-9,728611111;-40,35777778
BA;940025;JUAZEIRO;LAGOA DO BOI;-9,490833333;-40,20444444
BA;940028;JUAZEIRO;JUNCO;-9,676666667;-40,60388889
BA;1141022;JUSSARA;JUSSARA / ARRECIFE;-11,06361111;-41,97333333
BA;1238069;LAURO DE FREITAS;AREAL DE VALERIA;-12,83333333;-38,43333333
BA;1241010;LENCOIS;AFRANIO PEIXOTO;-12,28333333;-41,4
BA;1241014;LENCOIS;LENCOIS;-12,55722222;-41,38861111
BA;1241017;LENCOIS;PORTO;-12,4975;-41,29611111
BA;1442044;LICINIO DE ALMEIDA;LICINIO DE ALMEIDA;-14,68916667;-42,50388889
BA;1341047;LIVRAMENTO DE NOSSA SENHORA;LIVRAMENTO;-13,64333333;-41,85888889
BA;1245019;LUIS EDUARDO MAGALHAES;FAZENDA POLETTO;-12,06972222;-45,89444444
BA;1246008;LUIS EDUARDO MAGALHAES;FAZENDA SAVAI;-12,17194444;-46,22944444
BA;1240020;MACAJUBA;MACAJUBA (CAPIVARI);-12,13333333;-40,35
BA;1342009;MACAUBAS;ACUDE MACAUBAS;-13,01666667;-42,7
BA;1342022;MACAUBAS;FAZENDA TAMBORIL;-13,04166667;-42,53388889
BA;938014;MACURURE;SALGADO DO MELAO;-9,298055556;-38,69166667
BA;938030;MACURURE;SAO FRANCISCO;-9,455555556;-38,86194444
BA;939009;MACURURE;MACURURE (BONFIM);-9,166666667;-39,05888889
BA;939011;MACURURE;FORMOSA (ITAJUI);-9,595277778;-39,1
BA;939022;MACURURE;MACURURE;-9,175;-39,05
BA;1441004;MALHADA DE PEDRAS;MALHADA DE PEDRAS;-14,38333333;-41,9
BA;1440007;MANOEL VITORINO;MANOEL VITORINO (IMBUIRA);-14,13333333;-40,25
BA;1440017;MANOEL VITORINO;CATINGAL (BOA ESPERANCA);-14,03333333;-40,56666667
BA;1440034;MANOEL VITORINO;MANOEL VITORINO;-14,17388889;-40,26
BA;1440035;MANOEL VITORINO;CATINGAL;-14,05055556;-40,55166667
BA;1044007;MANSIDAO;MANSIDAO;-10,71638889;-44,03472222
BA;1143010;MANSIDAO;BOQUEIRAO;-11,35527778;-43,84555556
BA;1143025;MANSIDAO;FAZENDA PORTO LIMPO;-11,23555556;-43,94944444
BA;1340037;MARACAS;JACARE;-13,76166667;-40,71138889
BA;1340038;MARACAS;MARACAS;-13,46888889;-40,41222222
BA;1342017;MARACAS;SAO TIMOTEO;-13,85;-42,2
BA;1340016;MARCIONILIO SOUZA;MACHADO PORTELA (JURACI);-13,13333333;-40,76666667
BA;1539010;MASCOTE;MASCOTE;-15,56416667;-39,30166667
BA;1238030;MATA DE SAO JOAO;MATA DE SAO JOAO  ;-12,51666667;-38,3
BA;1238053;MATA DE SAO JOAO;MATA DE SAO JOAO (HORTO);-12,53333333;-38,3
BA;1342024;MATINA;MATINA;-13,90361111;-42,845
BA;1740005;MEDEIROS NETO;MEDEIROS NETO;-17,37222222;-40,22583333
BA;1140000;MIGUEL CALMON;MIGUEL CALMON (DJALMA DUTRA);-11,4325;-40,60444444
BA;1241042;MILAGRES;MILAGRES;-12,03055556;-41,99666667
BA;1040006;MIRANGABA;MIRANGABA (RIACHUELO);-10,95388889;-40,57527778
BA;1040030;MIRANGABA;TAQUARENDI;-10,89194444;-40,68555556
BA;1040033;MIRANGABA;MIRANGABA;-10,95305556;-40,57305556
BA;1440019;MIRANTE;UHE PEDRA AREIAO;-14,02944444;-40,98111111
BA;1440032;MIRANTE;AREIAO;-14,03388889;-40,9675
BA;1039012;MONTE SANTO;MONTE SANTO;-10,43333333;-39,33333333
BA;1039036;MONTE SANTO;PEDRA VERMELHA;-10,45277778;-39,55805556
BA;1143002;MORPARA;MORPARA;-11,56333333;-43,27527778
BA;1140026;MORRO DO CHAPEU;VENTURA;-11,64305556;-40,94611111
BA;1141003;MORRO DO CHAPEU;MORRO DO CHAPEU  83184;-11,5475;-41,15138889
BA;1241032;MUCUGE;GUINE;-12,76638889;-41,53611111
BA;1241033;MUCUGE;USINA MUCUGE;-13,0075;-41,37
BA;1341046;MUCUGE;SANTANA;-13,21583333;-41,60611111
BA;1141019;MULUNGU DO MORRO;MULUNGU DO MORRO;-11,97861111;-41,6175
BA;1140002;MUNDO NOVO;MUNDO NOVO;-11,85;-40,46666667
BA;1140031;MUNDO NOVO;BARRA DO MUNDO NOVO;-11,86555556;-40,51777778
BA;1239035;MURITIBA;MURITIBA;-12,61611111;-39,00416667
BA;1339030;MUTUIPE;MUTUIPE;-13,225;-39,50416667
BA;1339034;NAZARE;NAZARE;-13,03083333;-39,03222222
BA;1339044;NILO PECANHA;NILO PECANHA;-13,59666667;-39,12472222
BA;1039008;NORDESTINA;NORDESTINA;-10,82166667;-39,43
BA;1039035;NORDESTINA;ACUDE MONTEIRO;-10,77472222;-39,55805556
BA;1138001;NOVA SOURE;NOVA SOURE;-11,23333333;-38,48333333
BA;1138029;NOVA SOURE;ESTACAO EXPERIMENTAL;-11,30694444;-38,535
BA;1739006;NOVA VICOSA;HELVECIA (EFBM);-17,80805556;-39,6625
BA;1038031;NOVO TRIUNFO;NOVO TRIUNFO;-10,34638889;-38,40527778
BA;1138030;OLINDINA;OLINDINA (SEDE);-11,34194444;-38,3175
BA;1138032;OLINDINA;OLINDINA (Umbuzeiro);-11,4525;-38,45444444
BA;1242008;OLIVEIRA DOS BREJINHOS;OLIVEIRA DOS BREJINHOS;-12,31611111;-42,89555556
BA;1242016;OLIVEIRA DOS BREJINHOS;PONTE BR-242;-12,25194444;-42,76277778
BA;1041013;OUROLANDIA;OUROLANDIA;-10,9825;-41,08805556
BA;1443026;PALMAS DE MONTE ALTO;PALMAS DE MONTE ALTO;-14,25944444;-43,16555556
BA;1342013;PARAMIRIM;PARAMIRIM;-13,45;-42,23333333
BA;1242019;PARATINGA;TAMBURIL;-12,66861111;-42,99638889
BA;1243006;PARATINGA;PARATINGA;-12,7;-43,16666667
BA;1037055;PARIPIRANGA;PARIPIRANGA;-10,68805556;-37,86
BA;1037080;PARIPIRANGA;LAGOA PRETA;-10,63722222;-37,9025
BA;938018;PAULO AFONSO;PAULO AFONSO;-9,378055556;-38,22638889
BA;1139030;PE DE SERRA;PE DE SERRA;-11,83166667;-39,62222222
BA;1037052;PEDRO ALEXANDRE;CIPO DE LEITE;-10,2;-37,78333333
BA;1037054;PEDRO ALEXANDRE;PEDRO ALEXANDRE (VOTURUNA);-10,01222222;-37,89388889
BA;1241037;PIATA;FAZENDA CRUZ;-12,90527778;-41,86555556
BA;1341006;PIATA;PIATA (ANCHIETA);-13,15;-41,78333333
BA;942012;PILAO ARCADO;SALININHA;-9,841944444;-42,6275
BA;942020;PILAO ARCADO;CAMPESTRE;-9,735;-42,76972222
BA;942029;PILAO ARCADO;LAGOA DO PADRE;-9,935277778;-42,89722222
BA;943015;PILAO ARCADO;MANDARINO;-9,838611111;-43,29333333
BA;1042007;PILAO ARCADO;PILAO ARCADO;-10,16666667;-42,43333333
BA;1043013;PILAO ARCADO;NOVA HOLANDA;-10,12388889;-43,48916667
BA;1442006;PINDAI;PINDAI;-14,5;-42,68333333
BA;1442010;PINDAI;GUIRAPA (UMBURANAS);-14,4;-42,63333333
BA;1040010;PINDOBACU;PINDOBACU-1;-10,73333333;-40,35
BA;1040025;PINDOBACU;PINDOBACU-2;-10,8025;-40,38
BA;1139029;PINTADAS;PINTADAS;-11,83555556;-39,96833333
BA;1441038;PIRIPA;PIRIPA;-14,95666667;-41,72583333
BA;1140001;PIRITIBA;PIRITIBA;-11,71666667;-40,56666667
BA;1140010;PIRITIBA;FRANCA;-11,55333333;-40,6
BA;1440009;PLANALTO;LUCAIA (CAMPOS SALES);-14,74444444;-40,49166667
BA;1440010;POCOES;ACUDE MORRINHOS;-14,51666667;-40,3
BA;1639021;PORTO SEGURO;ESPAB;-16,38861111;-39,18194444
BA;1739001;PRADO;PRADO;-17,35027778;-39,22
BA;1739021;PRADO;CACHOEIRA GRANDE;-17,25361111;-39,77833333
BA;1739022;PRADO;FAZENDA RIO DO SUL;-17,24944444;-39,62222222
BA;1441003;PRESIDENTE JANIO QUADROS;PRESIDENTE JANIO QUADROS (JOANINA);-14,75;-41,73333333
BA;1441037;PRESIDENTE JANIO QUADROS;JANIO QUADROS;-14,66972222;-41,67611111
BA;1039011;QUEIMADAS;ACUDE MONTEIRO;-10,8275;-39,60083333
BA;1039019;QUEIMADAS;QUEIMADAS;-10,97416667;-39,63277778
BA;1139025;QUEIMADAS;RIACHO DA ONCA;-11,2425;-39,78861111
BA;1139026;QUEIMADAS;POVOADO RIO DO PEIXE;-11,09555556;-39,52305556
BA;1038028;QUIJINGUE;BR-116 - E. CUNHA / TUCANO;-10,71361111;-38,92305556
BA;1039016;QUIJINGUE;QUIJINGUE (TRIUNFO);-10,75;-39,2
BA;1039037;QUIJINGUE;QUIJINQUE;-10,78222222;-39,20666667
BA;1239007;RAFAEL JAMBEIRO;ARGOIM;-12,585;-39,51833333
BA;942016;REMANSO;REMANSO;-9,683333333;-42,06666667
BA;1145003;RIACHAO DAS NEVES;CARIPARE-1;-11,53333333;-45,06666667
BA;1145019;RIACHAO DAS NEVES;CARIPARE-2;-11,51194444;-45,04194444
BA;1145026;RIACHAO DAS NEVES;FAZENDA SANTA RITA DE CASSIA;-11,62333333;-45,64361111
BA;1146010;RIACHAO DAS NEVES;AGROCEL;-11,75722222;-46,20361111
BA;1139007;RIACHAO DO JACUIPE;GAVIAO;-11,46666667;-39,76666667
BA;1342025;RIACHO DE SANTANA;RIACHO DE SANTANA;-13,59555556;-42,94055556
BA;1343025;RIACHO DE SANTANA;URTIGA;-13,98444444;-43,29722222
BA;1038029;RIBEIRA DO AMPARO;BOA HORA;-10,96388889;-38,5225
BA;1038010;RIBEIRA DO POMBAL;MIRANDELA;-10,66666667;-38,61666667
BA;1038016;RIBEIRA DO POMBAL;RIBEIRA DO POMBAL (POMBAL);-10,82333333;-38,54583333
BA;1038019;RIBEIRA DO POMBAL;BOA HORA;-10,96444444;-38,52277778
BA;1038024;RIBEIRA DO POMBAL;BANZAE;-10,69611111;-38,57
BA;1038027;RIBEIRA DO POMBAL;RIBEIRA DO POMBAL;-10,82166667;-38,54444444
BA;1341011;RIO DE CONTAS;RIO DE CONTAS;-13,56666667;-41,81666667
BA;1137033;RIO REAL;RIO REAL;-11,46666667;-37,93333333
BA;1240023;RUY BARBOSA;RUY BARBOSA;-12,28333333;-40,45
BA;1238018;SALVADOR;PITUACU;-12,93333333;-38,5
BA;1238052;SALVADOR;SALVADOR (DOIS DE JULHO) (SBSV);-12,91138889;-38,33361111
BA;1238079;SALVADOR;BALANCA DE PARIPE;-12,85;-38,45
BA;1238106;SALVADOR;QUERENTE (HORTO) (VFFLB);-12,71666667;-38,56666667
BA;1338007;SALVADOR;SALVADOR - ONDINA;-13,01666667;-38,88333333
BA;938013;SANTA BRIGIDA;SANTA BRIGIDA;-9,736666667;-38,12861111
BA;1639005;SANTA CRUZ CABRALIA;SANTA CRUZ CABRALIA;-16,26666667;-39,03333333
BA;1439044;SANTA CRUZ DA VITORIA;SANTA CRUZ DA VITORIA;-14,95888889;-39,8075
BA;1339040;SANTA INES;SANTA INES (EFN);-13,28333333;-39,81666667
BA;1339041;SANTA INES;SANTA INES;-13,2975;-39,82138889
BA;1344002;SANTA MARIA DA VITORIA;MOCAMBO;-13,27777778;-44,55888889
BA;1344017;SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA;-13,40055556;-44,1975
BA;1144008;SANTA RITA DE CASSIA ;SANTA RITA DE CASSIA;-11,0025;-44,52472222
BA;1144027;SANTA RITA DE CASSIA ;IBIPETUBA;-11,00611111;-44,52555556
BA;1239019;SANTA TERESINHA;SANTA TEREZINHA;-12,76666667;-39,53333333
BA;1139003;SANTALUZ;SANTALUZ (SANTA LUZIA);-11,26666667;-39,35
BA;1139027;SANTALUZ;SANTA LUZ;-11,25555556;-39,38166667
BA;1343008;SANTANA;PORTO NOVO;-13,2925;-43,90916667
BA;1239022;SANTO ANTONIO DE JESUS;SANTO ANTONIO DE JESUS;-12,96666667;-39,25
BA;1244019;SAO DESIDERIO;FAZENDA COQUEIRO;-12,38916667;-44,93222222
BA;1244020;SAO DESIDERIO;CERA;-12,99361111;-44,80611111
BA;1245005;SAO DESIDERIO;DEROCAL;-12,41138889;-45,12027778
BA;1245007;SAO DESIDERIO;SITIO GRANDE;-12,43055556;-45,08583333
BA;1245015;SAO DESIDERIO;RODA VELHA;-12,76527778;-45,94388889
BA;1245016;SAO DESIDERIO;CABECEIRA GRANDE;-12,66361111;-45,01944444
BA;1245026;SAO DESIDERIO;FAZENDA RIO BRILHANTE;-12,80111111;-45,72833333
BA;1245027;SAO DESIDERIO;FAZENDA BURITIS;-12,64222222;-45,45138889
BA;1245030;SAO DESIDERIO;FAZENDA VEREDA NOVA;-12,83638889;-45,30555556
BA;1246009;SAO DESIDERIO;FAZENDA DIAMANTINA;-12,63416667;-46,1525
BA;1345002;SAO DESIDERIO;CASA REAL;-13,01527778;-45,63083333
BA;1346007;SAO DESIDERIO;FAZENDA PRAINHA (FAZ.ANTAS);-13,3125;-46,06305556
BA;1346010;SAO DESIDERIO;FAZENDA CATARINENSE;-13,28444444;-46,02666667
BA;1238025;SAO FELIX;SAO FELIX;-12,63333333;-38,98333333
BA;1238026;SAO FRANCISCO DO CONDE;SAO BENTO DAS LAJES;-12,61666667;-38,66666667
BA;1238023;SAO GONCALO DOS CAMPOS;SAO GONCALO DOS CAMPOS;-12,43333333;-38,95
BA;1539002;SAO JOSE DA VITORIA;SAO JOSE;-15,09222222;-39,34555556
BA;1238086;SAO SEBASTIAO DO PASSE;ESOMI;-12,5;-38,48333333
BA;1138016;SATIRO DIAS;SATIRO DIAS;-11,58333333;-38,58333333
BA;1040019;SAUDE;SAUDE;-10,93333333;-40,4
BA;1241022;SEABRA;SEABRA;-12,41666667;-41,76666667
BA;1242021;SEABRA;OLHO D'AGUA DO FRANCISCO;-12,30527778;-42,0775
BA;1442040;SEBASTIAO LARANJEIRAS;SEBASTIAO LARANJEIRAS;-14,56166667;-42,93694444
BA;1039002;SENHOR DO BONFIM;ANDORINHA II;-10,29888889;-39,78277778
BA;1040013;SENHOR DO BONFIM;ACUDE QUICE;-10,48777778;-40,01027778
BA;1040014;SENHOR DO BONFIM;ACUDE SOHEM-1;-10,37027778;-40,09388889
BA;1040021;SENHOR DO BONFIM;SENHOR DO BONFIM (ADRO) ;-10,45222222;-40,18138889
BA;1040027;SENHOR DO BONFIM;ACUDE SOHEM-2;-10,39472222;-40,11472222
BA;1040035;SENHOR DO BONFIM;CARRAPICHEL;-10,38638889;-40,21861111
BA;941004;SENTO SE;SAO PEDRO (SAO PEDRO DO ACUDE);-9,875833333;-41,07388889
BA;941012;SENTO SE;SENTO SE;-9,740555556;-41,88361111
BA;1041007;SENTO SE;CAMPO LARGO;-10,38333333;-41,41666667
BA;1041014;SENTO SE;AMANIU;-10,325;-41,83111111
BA;1041016;SENTO SE;POVOADO LIMOEIRO;-10,04694444;-41,34055556
BA;1343019;SERRA DO RAMALHO;BOM JESUS DA LAPA;-13,25527778;-43,43583333
BA;1243019;SERRA DOURADA;SERRA DOURADA (FAZ. MURITIBA);-12,76916667;-43,9575
BA;1239018;SERRA PRETA;SERRA PRETA;-12,15;-39,31666667
BA;1139016;SERRINHA;SERRINHA;-11,65;-39
BA;1140032;SERROLANDIA;ACUDE SERROTE;-11,41055556;-40,30361111
BA;1243000;SITIO DO MATO;GAMELEIRA;-12,86694444;-43,38138889
BA;1244008;TABOCAS DO BREJO VELHO;SANTA HELENA (MARIQUITA);-12,4;-44,25
BA;1441000;TANHACU;SANTO ANTONIO;-14,09944444;-41,29111111
BA;1441035;TANHACU;EXU DO GAVIAO;-14,18583333;-41,01944444
BA;1140024;TAPIRAMUTA;TAPIRAMUTA;-11,83333333;-40,76666667
BA;1739020;TEIXEIRA DE FREITAS;FAZENDA CASCATA;-17,51027778;-39,64111111
BA;1238051;TEODORO SAMPAIO;TEODORO SAMPAIO;-12,30027778;-38,64388889
BA;1339063;TEOLANDIA;TEOLANDIA  ZF432;-13,60388889;-39,48972222
BA;1238083;TERRA NOVA;TERRA NOVA;-12,4;-38,63333333
BA;1541024;TREMEDAL;TREMENDAL;-14,97916667;-41,40861111
BA;1038015;TUCANO;TUCANO;-10,96666667;-38,76666667
BA;1038026;TUCANO;FAZENDA MARIA PRETA;-10,83333333;-38,93444444
BA;1138026;TUCANO;PONTE EUCLIDES DA CUNHA;-11,06305556;-38,83527778
BA;939008;UAUA;PATAMUTE;-9,411666667;-39,47194444
BA;939014;UAUA;UAUA;-9,833333333;-39,48333333
BA;939018;UAUA;SERRA DA CANA BRAVA;-9,737222222;-39,62916667
BA;1039031;UAUA;FAZENDA BOA VISTA;-10,05722222;-39,70472222
BA;1339037;UBAIRA;UBAIRA (AREIA);-13,26666667;-39,65
BA;1439073;UBAITABA;UBAITABA;-14,31277778;-39,32444444
BA;1142029;UIBAI;UIBAI;-11,29305556;-42,14055556
BA;1041015;UMBURANAS;DELFINO;-10,45416667;-41,20611111
BA;1539031;UNA;SEUNA;-15,2875;-39,08888889
BA;1442004;URANDI;URANDI;-14,76666667;-42,66666667
BA;1141012;UTINGA;BONITO (IBIAPORA);-11,96555556;-41,26861111
BA;1241021;UTINGA;RIACHAO DO UTINGA;-12,03333333;-41,16666667
BA;1241026;UTINGA;UTINGA;-12,50194444;-41,20777778
BA;1241028;UTINGA;ESTACAO EXPERIMENTAL;-12,01916667;-41,05472222
BA;1339038;VALENCA;VALENCA;-13,36722222;-39,07722222
BA;1339047;VALENCA;EMARC - VALENCA;-13,37361111;-39,08277778
BA;1139002;VALENTE;VALENTE;-11,56666667;-39,46666667
BA;1338009;VERA CRUZ;COROA;-13,0025;-38,64305556
BA;1740006;VEREDA;SAO JOSE DO PRADO;-17,1875;-39,98222222
BA;1440002;VITORIA DA CONQUISTA;VITORIA DA CONQUISTA;-14,85;-40,83333333
BA;1540003;VITORIA DA CONQUISTA;INHOBIM;-15,34083333;-40,93277778
BA;1241018;WAGNER;WAGNER (ITACIRA);-12,2875;-41,17
BA;1241039;WAGNER;WAGNER;-12,28777778;-41,16027778
BA;1243028;WANDERLEY;WANDERLEY;-12,12527778;-43,88416667
BA;1339000;WENCESLAU GUIMARAES;SANTA LUZIA;-13,60111111;-39,49166667
BA;1339027;WENCESLAU GUIMARAES;WENCESLAU GUIMARAES;-13,68472222;-39,47888889
CE;739046;ABAIARA;ABAIARA;-7,366666667;-39,05
CE;438051;ACARAPE;ACARAPE;-4,216666667;-38,7
CE;240007;ACARAU;ACARAU;-2,883333333;-40,11666667
CE;240008;ACARAU;FAZENDA PAPAGAIO;-2,833333333;-40,22
CE;240009;ACARAU;ARANAU;-2,816666667;-40,21666667
